0 2.4286129e-17 0.20446621 0.62169266 0.82773143 0.1192295 0.021460446 
0.0099999998 9.879221 0.21860109 0.68659592 0.7953499 0.12135476 0.048944183 
0.02 19.566534 0.23493598 0.7484923 0.76417983 0.12485597 0.084009953 
0.029999999 28.10462 0.25315073 0.80402112 0.73422229 0.13037676 0.11934979 
0.039999999 34.84182 0.27273342 0.8509953 0.70543706 0.1384037 0.15348035 
0.050000001 39.615746 0.29311046 0.88877547 0.67777956 0.14896965 0.18623689 
0.059999999 42.658974 0.31376863 0.91800016 0.65120614 0.16160715 0.21764131 
0.07 44.372952 0.33431765 0.93999732 0.62567449 0.17558284 0.24774234 
0.079999998 45.146744 0.35449424 0.9562636 0.60114396 0.19017445 0.27659211 
0.090000004 45.277908 0.37413546 0.96816415 0.57757539 0.20481643 0.3042419 
0.1 44.965538 0.39314681 0.97681886 0.5549311 0.21911961 0.33074126 
0.11 44.332378 0.41147667 0.98309475 0.53317493 0.23283489 0.35613778 
0.12 43.450474 0.42909884 0.98764139 0.51227212 0.24580976 0.38047719 
0.13 42.361214 0.4460021 0.99093658 0.49218923 0.25795513 0.40380317 
0.14 41.088749 0.46218395 0.99332792 0.47289419 0.26922393 0.42615756 
0.15000001 39.64822 0.47764742 0.99506682 0.45435622 0.27959812 0.4475804 
0.16 38.050587 0.49239901 0.99633461 0.4365457 0.28908107 0.46810973 
0.17 36.305355 0.50644785 0.99726182 0.41943419 0.29769236 0.48778173 
0.18000001 34.421993 0.51980507 0.99794227 0.40299445 0.30546445 0.50663054 
0.19 32.410648 0.53248346 0.9984436 0.3872003 0.31243944 0.52468795 
0.2 30.282402 0.54449725 0.99881434 0.37202656 0.31866679 0.54198313 
0.20999999 28.049255 0.55586183 0.99908954 0.3574492 0.32420066 0.55854166 
0.22 25.723986 0.56659389 0.99929434 0.34344509 0.32909799 0.57438421 
0.23 23.31992 0.5767107 0.99944681 0.32999212 0.33341646 0.58952487 
0.23999999 20.850662 0.5862304 0.99955958 0.31706914 0.33721292 0.60396695 
0.25 18.32983 0.59517169 0.99964142 0.30465591 0.34054217 0.61769825 
0.25999999 15.770801 0.60355341 0.99969757 0.29273319 0.343456 0.630683 
0.27000001 13.186467 0.61139476 0.99973059 0.28128272 0.3460024 0.64285082 
0.28 10.58905 0.61871475 0.99974 0.27028731 0.34822536 0.65408546 
0.28999999 7.9899144 0.62553233 0.99972177 0.25973085 0.35016459 0.664217 
0.30000001 5.3994298 0.63186616 0.99966764 0.24959876 0.35185558 0.67303151 
0.31 2.8268473 0.63773435 0.99956363 0.23987801 0.35332975 0.68031174 
0.31999999 0.28019819 0.64315468 0.99938804 0.23055784 0.35461462 0.68591064 
0.33000001 -2.233793 0.64814407 0.99910879 0.22163032 0.35573426 0.68982601 
0.34 -4.7097721 0.6527189 0.99868029 0.21309142 0.35670948 0.69222134 
0.34999999 -7.143786 0.65689468 0.99803996 0.20494242 0.35755825 0.69337505 
0.36000001 -9.5332594 0.66068596 0.99710441 0.19719176 0.35829601 0.6935963 
0.37 -11.876884 0.66410643 0.99576616 0.1898572 0.35893604 0.69315988 
0.38 -14.174393 0.6671688 0.993891 0.18296818 0.35948971 0.69227892 
0.38999999 -16.426216 0.66988468 0.99131745 0.17656742 0.35996684 0.69110554 
0.40000001 -18.633064 0.67226487 0.98785812 0.17071052 0.36037594 0.68974268 
0.41 -20.79561 0.67431927 0.98330486 0.16546163 0.36072442 0.68825835 
0.41999999 -22.914509 0.67605704 0.97743636 0.16088344 0.36101881 0.68669665 
0.43000001 -24.991034 0.67748672 0.97002876 0.15702248 0.36126494 0.68508607 
0.44 -27.028419 0.67861617 0.96086591 0.15389405 0.36146808 0.68344498 
0.44999999 -29.033531 0.6794523 0.94974649 0.15147427 0.36163282 0.68178517 
0.46000001 -31.018234 0.68000048 0.93648493 0.14970352 0.3617633 0.68011439 
0.47 -32.999863 0.68026412 0.92090553 0.14849927 0.36186314 0.67843759 
0.47999999 -35.000648 0.68024379 0.90283197 0.14777152 0.36193538 0.67675805 
0.49000001 -37.04641 0.67993689 0.8820762 0.14743532 0.36198267 0.67507792 
0.5 -39.16486 0.67933756 0.85843104 0.1474181 0.3620072 0.67339879 
0.50999999 -41.383842 0.67843693 0.83167064 0.14766297 0.3620109 0.67172158 
0.51999998 -43.729332 0.67722368 0.8015632 0.14812954 0.36199531 0.67004704 
0.52999997 -46.223164 0.67568511 0.76790011 0.14879358 0.36196166 0.66837567 
0.54000002 -48.880104 0.67380905 0.73054641 0.14964658 0.36191088 0.66670781 
0.55000001 -51.704365 0.67158514 0.68951327 0.15069519 0.36184329 0.66504371 
0.56 -54.685825 0.66900665 0.64504248 0.15196061 0.36175859 0.66338348 
0.56999999 -57.797119 0.66607094 0.59767282 0.15347789 0.36165577 0.66172731 
0.57999998 -60.993179 0.66277885 0.54824686 0.15529433 0.36153302 0.66007513 
0.58999997 -64.214569 0.65913373 0.49783385 0.15746717 0.36138776 0.65842706 
0.60000002 -67.394432 0.65514016 0.44759184 0.16005959 0.36121702 0.6567831 
0.61000001 -70.467155 0.65080458 0.39862427 0.16313574 0.36101758 0.6551432 
0.62 -73.37619 0.64613599 0.35187528 0.16675474 0.36078647 0.65350741 
0.63 -76.079132 0.64114773 0.3080743 0.17096494 0.36052111 0.65187567 
0.63999999 -78.549614 0.63585788 0.26772079 0.1757993 0.36021978 0.65024799 
0.64999998 -80.776459 0.6302892 0.23109592 0.18127254 0.35988164 0.64862442 
0.66000003 -82.761093 0.62446827 0.19829132 0.18738076 0.3595067 0.6470049 
0.67000002 -84.514267 0.61842418 0.16924608 0.19410282 0.35909581 0.64538938 
0.68000001 -86.052727 0.61218703 0.14378633 0.20140341 0.35865051 0.64377797 
0.69 -87.396454 0.60578662 0.12166219 0.20923661 0.3581728 0.64217049 
0.69999999 -88.566505 0.59925157 0.10257956 0.21754973 0.35766506 0.64056706 
0.70999998 -89.583588 0.59260857 0.086225301 0.22628661 0.35712975 0.63896769 
0.72000003 -90.467087 0.58588201 0.072285905 0.23539045 0.35656944 0.63737226 
0.73000002 -91.234642 0.57909393 0.060460404 0.24480586 0.3559866 0.63578081 
0.74000001 -91.901917 0.57226378 0.050468445 0.25448018 0.35538357 0.63419336 
0.75 -92.48262 0.56540877 0.042054776 0.26436448 0.35476264 0.63260984 
0.75999999 -92.988625 0.5585438 0.034991041 0.274414 0.3541258 0.63103026 
0.76999998 -93.43013 0.55168194 0.029075736 0.28458819 0.353475 0.62945467 
0.77999997 -93.815872 0.54483438 0.024133038 0.29485077 0.35281187 0.62788302 
0.79000002 -94.153297 0.53801084 0.020010874 0.30516952 0.35213801 0.62631524 
0.80000001 -94.448761 0.5312196 0.016578697 0.31551594 0.35145476 0.62475145 
0.81 -94.707664 0.52446783 0.013725108 0.32586497 0.35076338 0.62319148 
0.81999999 -94.934639 0.51776159 0.01135553 0.33619475 0.35006496 0.62163544 
0.82999998 -95.133621 0.51110595 0.0093900142 0.34648618 0.34936053 0.62008333 
0.83999997 -95.307999 0.5045054 0.0077612097 0.35672271 0.34865096 0.61853504 
0.85000002 -95.460663 0.49796358 0.0064125606 0.36688998 0.34793705 0.61699063 
0.86000001 -95.594116 0.49148363 0.0052966955 0.37697563 0.34721953 0.61545008 
0.87 -95.710503 0.48506817 0.0043740254 0.38696909 0.34649903 0.61391336 
0.88 -95.811691 0.47871935 0.0036115299 0.39686128 0.34577611 0.6123805 
0.88999999 -95.899292 0.47243896 0.0029817135 0.40664452 0.34505135 0.61085147 
0.89999998 -95.974709 0.46622843 0.0024617135 0.41631237 0.34432516 0.60932624 
0.91000003 -96.039169 0.46008891 0.0020325442 0.42585933 0.34359795 0.60780483 
0.92000002 -96.093742 0.45402128 0.0016784571 0.43528095 0.34287018 0.60628724 
0.93000001 -96.139374 0.44802627 0.0013864012 0.44457355 0.34214211 0.6047734 
0.94 -96.176888 0.44210431 0.0011455705 0.45373416 0.34141409 0.60326338 
0.94999999 -96.207024 0.43625575 0.00094702415 0.46276045 0.34068644 0.60175711 
0.95999998 -96.230423 0.43048078 0.00078336953 0.47165066 0.33995935 0.6002546 
0.97000003 -96.247658 0.42477939 0.00064849789 0.48040354 0.3392331 0.59875584 
0.98000002 -96.259247 0.41915151 0.0005373637 0.48901823 0.33850789 0.59726077 
0.99000001 -96.265633 0.41359699 0.00044580162 0.49749428 0.33778393 0.59576952 
1 -96.267242 0.40811557 0.00037037415 0.50583154 0.33706138 0.59428191 
1.01 -96.264435 0.40270692 0.00030824554 0.51403016 0.3363404 0.59279811 
1.02 -96.257538 0.39737061 0.0002570771 0.52209061 0.33562115 0.59131795 
1.03 -96.246849 0.39210621 0.00021494062 0.53001356 0.33490378 0.58984149 
1.04 -96.232635 0.38691315 0.00018024664 0.53779978 0.33418837 0.58836871 
1.05 -96.215149 0.38179094 0.00015168522 0.54545033 0.33347508 0.58689964 
1.0599999 -96.194611 0.37673897 0.00012817694 0.5529663 0.33276397 0.58543426 
1.0700001 -96.171219 0.37175661 0.00010883244 0.56034911 0.33205521 0.58397245 
1.08 -96.145164 0.36684316 9.2919108e-05 0.56760007 0.33134881 0.58251435 
1.09 -96.116615 0.36199799 7.9833451e-05 0.57472074 0.33064491 0.58105993 
1.1 -96.085716 0.35722038 6.9078385e-05 0.58171266 0.32994354 0.5796091 
1.11 -96.052628 0.35250962 6.0244496e-05 0.58857751 0.32924476 0.57816184 
1.12 -96.017471 0.34786496 5.2994605e-05 0.59531701 0.3285487 0.57671827 
1.13 -95.98037 0.34328562 4.7051006e-05 0.60193294 0.32785535 0.57527828 
1.14 -95.941444 0.33877087 4.2184995e-05 0.60842711 0.32716477 0.57384187 
1.15 -95.900795 0.33431995 3.8208214e-05 0.61480129 0.32647705 0.57240903 
1.16 -95.858513 0.32993206 3.4965531e-05 0.62105745 0.32579219 0.57097983 
1.17 -95.814705 0.32560644 3.2329175e-05 0.62719738 0.32511026 0.56955415 
1.1799999 -95.76944 0.32134229 3.0193911e-05 0.633223 0.32443127 0.56813204 
1.1900001 -95.722801 0.31713882 2.8473052e-05 0.63913625 0.32375523 0.56671351 
1.2 -95.674873 0.31299525 2.7095191e-05 0.64493901 0.32308224 0.5652985 
1.21 -95.625725 0.30891079 2.6001504e-05 0.65063322 0.32241225 0.563887 
1.22 -95.575409 0.30488467 2.5143527e-05 0.65622079 0.32174537 0.56247902 
1.23 -95.524002 0.30091605 2.4481331e-05 0.66170359 0.32108152 0.56107461 
1.24 -95.47155 0.29700422 2.3982011e-05 0.6670835 0.32042077 0.55967367 
